%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1570512842659480528,7982,1570512842590614000,/map,-18070.640625,-93993.3046875,55.7917022705,-0.0660957055529,-0.000109994815166,0.991543476762,0.111682045558
1570512842768639013,7983,1570512842690866000,/map,-18071.4101562,-93993.15625,55.6994743347,-0.067070401263,-0.00475666975897,0.989199406044,0.130243888342
1570512842912588968,7984,1570512842790988000,/map,-18072.09375,-93992.9140625,55.5833206177,-0.0686269818174,-0.00874592976826,0.986901198192,0.145739051345
1570512842971882899,7985,1570512842891333000,/map,-18072.8535156,-93992.6953125,55.4718894958,-0.0690024468563,-0.0107084030346,0.984736300663,0.159431523194
1570512843091516070,7986,1570512842991478000,/map,-18073.609375,-93992.390625,55.3508644104,-0.0696276613021,-0.0104508533778,0.983007222792,0.169527485628
1570512843182040323,7987,1570512843091733000,/map,-18074.375,-93992.0859375,55.2443122864,-0.070182697058,-0.00895484975256,0.981513166664,0.177837294638
1570512843259525710,7988,1570512843191981000,/map,-18075.1699219,-93991.796875,55.132106781,-0.0708379194077,-0.00657628209299,0.980294741823,0.18428499896
1570512843381168220,7989,1570512843292121000,/map,-18075.9824219,-93991.484375,54.9944496155,-0.0710403268094,-0.00585944636336,0.979318760002,0.189350746403
1570512843459297192,7990,1570512843392474000,/map,-18076.7910156,-93991.1640625,54.8711662292,-0.0705906389736,-0.00495398804639,0.978479390029,0.193831119743
1570512843582833546,7991,1570512843492619000,/map,-18077.6191406,-93990.8515625,54.7405052185,-0.0692147536836,-0.00483906983509,0.977698648591,0.198220215465
1570512843660082809,7992,1570512843592767000,/map,-18078.4492188,-93990.4921875,54.6128921509,-0.0675347288362,-0.00328780536493,0.976900948644,0.202713559675
1570512843765608572,7993,1570512843693115000,/map,-18079.296875,-93990.1328125,54.4939575195,-0.067520852851,-0.00257704927002,0.976075040735,0.206668352929
1570512843855726261,7994,1570512843793257000,/map,-18080.1523438,-93989.7578125,54.3750534058,-0.0678337583536,-0.000994555355649,0.975425669863,0.209624317911
1570512843958161061,7995,1570512843893537000,/map,-18081.0195312,-93989.359375,54.2388381958,-0.0682844098337,0.000292394644729,0.97484459146,0.212167802414
1570512844085642831,7996,1570512843993755000,/map,-18081.9511719,-93988.9609375,54.0846786499,-0.0675654942509,0.0009441619016,0.974461625219,0.21414610321
1570512844175461690,7997,1570512844093899000,/map,-18082.8457031,-93988.53125,53.9319763184,-0.0667255180102,-0.000305343208725,0.973987817516,0.216553326787
1570512844281729659,7998,1570512844199932000,/map,-18083.7851562,-93988.0859375,53.7945289612,-0.0651495888257,-0.00145169891858,0.973587631496,0.218816241273
1570512844391125117,7999,1570512844294399000,/map,-18084.6679688,-93987.6640625,53.6913948059,-0.0646342914484,-0.000889682657538,0.973169867017,0.220821255234
1570512844498521352,8000,1570512844394546000,/map,-18085.6777344,-93987.1953125,53.5624198914,-0.066447947555,-0.000188576349629,0.972517701812,0.223145590069
1570512844592950140,8001,1570512844494894000,/map,-18086.6152344,-93986.7421875,53.4148674011,-0.0684996674271,9.82396637676e-05,0.9719330024,0.225064490217
1570512844693859772,8002,1570512844595042000,/map,-18087.5917969,-93986.234375,53.252784729,-0.0694231872292,-0.000698990114725,0.971519603462,0.22656035085
1570512844785954302,8003,1570512844695290000,/map,-18088.5742188,-93985.78125,53.1557350159,-0.071953236411,-0.00107931687586,0.971077418501,0.227662500473
1570512844875930524,8004,1570512844800449000,/map,-18089.5976562,-93985.296875,53.0214157104,-0.0772094750934,-0.000827030570754,0.970369653006,0.228955780667
1570512844976686733,8005,1570512844900808000,/map,-18090.5625,-93984.796875,52.8188591003,-0.0815221962231,-0.000933082906399,0.969716600724,0.230223750209
1570512845064708666,8006,1570512845000954000,/map,-18091.5058594,-93984.3046875,52.5498085022,-0.0786844391508,-0.00294971171792,0.969648473166,0.231477637633
1570512845198051971,8007,1570512845101188000,/map,-18092.5078125,-93983.8125,52.3228607178,-0.0695472486946,-0.00580049278702,0.970180115944,0.232120824376
1570512845299695071,8008,1570512845201463000,/map,-18093.515625,-93983.3203125,52.20860672,-0.0611486678328,-0.0056183719859,0.970621657531,0.232643229537
1570512845389203185,8009,1570512845301583000,/map,-18094.5664062,-93982.8203125,52.1492996216,-0.0592831591634,-0.00494246992986,0.970665796203,0.232957058516
1570512845479813493,8010,1570512845401948000,/map,-18095.6171875,-93982.3203125,52.0387840271,-0.0623291604856,-0.00526032267368,0.970352398486,0.233460119743
1570512845588592937,8011,1570512845502080000,/map,-18096.6503906,-93981.7421875,51.8818321228,-0.0647426762153,-0.00611427109746,0.970123033023,0.23373553937
1570512845694662155,8012,1570512845602337000,/map,-18097.7128906,-93981.2109375,51.7512779236,-0.0664014998525,-0.00716808184659,0.970005360753,0.233728602293
1570512845779942119,8013,1570512845703767000,/map,-18098.7636719,-93980.6953125,51.6318740845,-0.06835326738,-0.00538862637505,0.969758013038,0.234239598901
1570512845881548793,8014,1570512845802720000,/map,-18099.8359375,-93980.15625,51.4693222046,-0.070163911498,-0.00387592871629,0.969542893699,0.234624337992
1570512845978886081,8015,1570512845903070000,/map,-18100.9023438,-93979.6171875,51.3007545471,-0.0707122913702,-0.00337077694406,0.969410036179,0.235016151505
1570512846070624293,8016,1570512846003218000,/map,-18101.9765625,-93979.0859375,51.1366233826,-0.0710384953538,-0.00326742778555,0.969303045437,0.235360281697
1570512846169742930,8017,1570512846103365000,/map,-18103.0820312,-93978.5390625,50.9714431763,-0.0711041193008,-0.00444123213491,0.969189353067,0.235789053134
1570512846267550294,8018,1570512846203711000,/map,-18104.1738281,-93977.953125,50.7578811646,-0.0681377671812,-0.0060823408353,0.968975482826,0.237501081039
1570512846375212613,8019,1570512846305611000,/map,-18105.2910156,-93977.3671875,50.5607032776,-0.0624320249817,-0.00626639048523,0.968827998512,0.23965659579
1570512846480618327,8020,1570512846404109000,/map,-18106.34375,-93976.8671875,50.4318351746,-0.0578727531733,-0.00517672751759,0.968565385431,0.241878151302
1570512846581958709,8021,1570512846505383000,/map,-18107.5117188,-93976.2734375,50.3249549866,-0.0571191441587,-0.00499036107981,0.967913865322,0.24465332408
1570512846675216084,8022,1570512846604496000,/map,-18108.6503906,-93975.703125,50.2091751099,-0.0596786335534,-0.00553896936141,0.966944224572,0.24784399747
1570512846788432837,8023,1570512846704852000,/map,-18109.7714844,-93975.1015625,50.0396842957,-0.0616873560367,-0.00800389320468,0.96592538425,0.251234471881
1570512846892725913,8024,1570512846805027000,/map,-18110.8671875,-93974.4375,49.8350257874,-0.0584023838658,-0.0120801747971,0.965127694763,0.254895593797
1570512846991047338,8025,1570512846905142000,/map,-18111.8925781,-93973.828125,49.6002883911,-0.0479461656407,-0.0117898910148,0.964783442817,0.258370029487
1570512847109107764,8026,1570512847009983000,/map,-18112.9277344,-93973.296875,49.4785385132,-0.0297377736634,-0.00613351831136,0.964579501303,0.262038986482
1570512847200708694,8027,1570512847105636000,/map,-18114.0546875,-93972.65625,49.454044342,-0.0142071775846,-0.0102536984816,0.963295240973,0.267871791147
1570512847272027353,8028,1570512847205887000,/map,-18115.1914062,-93971.9765625,49.4864578247,-0.00781740449608,-0.0125391724153,0.961524106673,0.27432289301
1570512847378208037,8029,1570512847306129000,/map,-18116.3183594,-93971.2890625,49.4669837952,-0.00785675877609,-0.013719053983,0.959221754533,0.282212126829
1570512847491701469,8030,1570512847406320000,/map,-18117.3671875,-93970.6484375,49.4656829834,-0.00684727700204,-0.0141307307863,0.956741948811,0.290513821755
1570512847583064098,8031,1570512847506571000,/map,-18118.4160156,-93969.953125,49.4678001404,-0.00570257412251,-0.0141485857561,0.95460667662,0.297478387655
1570512847677297667,8032,1570512847606818000,/map,-18119.4824219,-93969.234375,49.4673805237,-0.00515781628784,-0.0140774719988,0.952564235374,0.303968089114
1570512847772726814,8033,1570512847706967000,/map,-18120.5644531,-93968.5,49.4653778076,-0.00383706426049,-0.013920630117,0.950533630873,0.310285851391
1570512847877862801,8034,1570512847807313000,/map,-18121.6191406,-93967.7421875,49.4751930237,-0.00338033679559,-0.0145124308124,0.948373126547,0.31680652695
1570512847970417416,8035,1570512847907457000,/map,-18122.6640625,-93966.9921875,49.4983558655,-0.00483129131214,-0.0146134065816,0.946080541371,0.32356562891
1570512848102123283,8036,1570512848007608000,/map,-18123.703125,-93966.2109375,49.5002441406,-0.00740225941332,-0.0147916636734,0.944129002249,0.329160812299
1570512848187922010,8037,1570512848107955000,/map,-18124.6601562,-93965.4453125,49.4826049805,-0.00800784239532,-0.0127222344014,0.942385447602,0.334191094076
1570512848299376520,8038,1570512848213513000,/map,-18125.6386719,-93964.6640625,49.4629211426,-0.00780346235557,-0.011394047038,0.941107930573,0.337824132769
1570512848398359094,8039,1570512848308350000,/map,-18126.5546875,-93963.890625,49.4594726562,-0.00679778425895,-0.0100140550757,0.940036592638,0.340858787964
1570512848487697162,8040,1570512848408594000,/map,-18127.5410156,-93963.1015625,49.4363861084,-0.00502048799967,-0.00983486668996,0.93872982863,0.344476964306
1570512848612772409,8041,1570512848517422000,/map,-18128.5234375,-93962.3046875,49.4473152161,-0.00320574032375,-0.0108211014184,0.937299778398,0.348341430796
1570512848700272544,8042,1570512848609094000,/map,-18129.4023438,-93961.53125,49.4850692749,-0.00423600980069,-0.0118985446093,0.936112588525,0.3514736156
1570512848783962973,8043,1570512848709236000,/map,-18130.3613281,-93960.6953125,49.4845314026,-0.00658005829464,-0.0122801877775,0.934756044303,0.355016953764
1570512848889656378,8044,1570512848809381000,/map,-18131.3085938,-93959.8984375,49.4713630676,-0.00797953545937,-0.0119348857509,0.933525040333,0.358224628672
1570512848996470893,8045,1570512848909731000,/map,-18132.2011719,-93959.09375,49.4579429626,-0.00829991267196,-0.0112233274847,0.932564412024,0.360733649383
1570512849085508278,8046,1570512849009878000,/map,-18133.078125,-93958.28125,49.4379081726,-0.00775303364832,-0.011510815933,0.931661611455,0.363062024078
1570512849205023186,8047,1570512849110159000,/map,-18133.9785156,-93957.4765625,49.4554290771,-0.00736902779626,-0.0116264130982,0.930983577818,0.364801455289
1570512849298431214,8048,1570512849210372000,/map,-18134.8710938,-93956.65625,49.4512748718,-0.00748036097554,-0.0115772296946,0.930304074321,0.366530136898
1570512849381103753,8049,1570512849310517000,/map,-18135.7539062,-93955.8515625,49.4344024658,-0.00706457761731,-0.0109170549069,0.9297394907,0.367988300205
1570512849501772319,8050,1570512849411034000,/map,-18136.6542969,-93955.0234375,49.4439201355,-0.00714160112167,-0.00999223543302,0.929283121572,0.369163964555
1570512849602134426,8051,1570512849511014000,/map,-18137.5390625,-93954.203125,49.4598960876,-0.00848492485351,-0.00846828987116,0.928999979573,0.369885566183
1570512849714072167,8052,1570512849611263000,/map,-18138.375,-93953.4140625,49.42370224,-0.0092315867385,-0.00646924464052,0.928931297594,0.370080492636
1570512849798985073,8053,1570512849711510000,/map,-18139.2207031,-93952.6171875,49.4047317505,-0.00768081342409,-0.0057252730438,0.928965001058,0.370043582788
1570512849904420901,8054,1570512849811682000,/map,-18140.0507812,-93951.8515625,49.3783721924,-0.0058508975428,-0.00620957388578,0.929121406158,0.369676373075
1570512849996287611,8055,1570512849914277000,/map,-18140.8925781,-93951.0546875,49.4227523804,-0.00615899949825,-0.0064188935365,0.929288618304,0.369247245651
1570512850115879396,8056,1570512850012287000,/map,-18141.6992188,-93950.296875,49.4322013855,-0.00803050462276,-0.00752368588762,0.929566884197,0.36848923044
1570512850205477945,8057,1570512850112297000,/map,-18142.5664062,-93949.5078125,49.420879364,-0.00951206489484,-0.00788657734475,0.929972080148,0.36742244442
1570512850307481548,8058,1570512850212646000,/map,-18143.4082031,-93948.734375,49.4260902405,-0.010862340663,-0.00809322014464,0.930458285319,0.366147359167
1570512850399186419,8059,1570512850312793000,/map,-18144.2265625,-93947.9609375,49.4318237305,-0.0128789732593,-0.00757018584998,0.930978241109,0.364768884248
1570512850489947689,8060,1570512850413044000,/map,-18145.0546875,-93947.2265625,49.4124908447,-0.0149490554067,-0.00581019885373,0.931379969061,0.363695092851
1570512850616001252,8061,1570512850513301000,/map,-18145.8554688,-93946.515625,49.4007034302,-0.0163470725742,-0.00559816327373,0.931834320836,0.362472388326
1570512850699585050,8062,1570512850613435000,/map,-18146.6347656,-93945.8125,49.3987045288,-0.0172858712266,-0.00381634297496,0.932236040593,0.361417485467
1570512850800782942,8063,1570512850713813000,/map,-18147.4277344,-93945.109375,49.3897132874,-0.0205707111351,-0.00469539132643,0.932464089042,0.360645978475
1570512850889430543,8064,1570512850813932000,/map,-18148.2207031,-93944.40625,49.3458404541,-0.0218373787495,-0.00645537531929,0.932872941529,0.359485092851
1570512851023286128,8065,1570512850914086000,/map,-18149.0117188,-93943.6953125,49.2576980591,-0.0205491098319,-0.00805122516968,0.933400689795,0.358156479975
1570512851122754871,8066,1570512851014423000,/map,-18149.7832031,-93943.0234375,49.2520179749,-0.0176914666688,-0.00805813623844,0.933993110947,0.356761751244
1570512851205166898,8067,1570512851114573000,/map,-18150.5078125,-93942.3515625,49.2654342651,-0.0175737289437,-0.00920433698907,0.934450728601,0.35553942123
1570512851302721597,8068,1570512851214822000,/map,-18151.2246094,-93941.71875,49.2603492737,-0.0196980926016,-0.00956534731497,0.934989445086,0.353998907988
1570512851405920412,8069,1570512851315064000,/map,-18151.9550781,-93941.078125,49.2242851257,-0.0211542329623,-0.00865429224964,0.935739754318,0.351949874049
1570512851496433118,8070,1570512851415213000,/map,-18152.6796875,-93940.453125,49.1902236938,-0.0216329800555,-0.00777819321568,0.936335985792,0.35035187397
1570512851610463258,8071,1570512851515563000,/map,-18153.3945312,-93939.8359375,49.1608276367,-0.0215579083382,-0.00750491005569,0.936914545264,0.348812367594
1570512851714690876,8072,1570512851615707000,/map,-18154.1054688,-93939.2421875,49.1539840698,-0.0219899538193,-0.00761959425991,0.937541462572,0.347094208641
1570512851807924216,8073,1570512851721380000,/map,-18154.8164062,-93938.640625,49.1162567139,-0.0223970791017,-0.0072267562222,0.938163124093,0.345392671368
1570512851923008151,8074,1570512851816204000,/map,-18155.4882812,-93938.078125,49.0789146423,-0.022373297668,-0.00645296557506,0.938829553676,0.343594039429
1570512852013471356,8075,1570512851916387000,/map,-18156.1835938,-93937.4921875,49.0609779358,-0.022395845482,-0.00680920785937,0.939428753055,0.341943970159
1570512852122458760,8076,1570512852016698000,/map,-18156.859375,-93936.9296875,49.0457191467,-0.0232582738796,-0.00671081280667,0.940044197404,0.340192481714
1570512852215727218,8077,1570512852116842000,/map,-18157.4941406,-93936.390625,49.0163154602,-0.0239032278628,-0.0067157734705,0.940660153073,0.338440556826
1570512852298243395,8078,1570512852216990000,/map,-18158.1445312,-93935.8515625,48.973903656,-0.0229636103061,-0.00632966842183,0.941279851589,0.336786058044
1570512852391613595,8079,1570512852317338000,/map,-18158.8046875,-93935.328125,48.9557304382,-0.0220904531814,-0.00603687965109,0.941920315919,0.335054751379
1570512852493413481,8080,1570512852417484000,/map,-18159.4628906,-93934.7890625,48.9421157837,-0.0224528553034,-0.0046991744761,0.94270216056,0.332845945632
1570512852600770311,8081,1570512852517736000,/map,-18160.09375,-93934.2734375,48.940120697,-0.024571252428,-0.00291927306896,0.94362238207,0.330097760451
1570512852734971145,8082,1570512852617982000,/map,-18160.6757812,-93933.8046875,48.907207489,-0.0272042046398,-0.00279606945353,0.944708999274,0.326767531949
1570512852824199721,8083,1570512852718124000,/map,-18161.3417969,-93933.34375,48.8442306519,-0.0274715554576,-0.0031198205082,0.945939811423,0.323161652314
1570512852917169826,8084,1570512852818474000,/map,-18161.9375,-93932.8515625,48.8010559082,-0.0250268021115,-0.00393800663895,0.947219464345,0.319583224913
1570512853026817488,8085,1570512852918621000,/map,-18162.5605469,-93932.40625,48.7626609802,-0.0222588405947,-0.00447561662992,0.948331697705,0.31646722421
1570512853097415807,8086,1570512853018768000,/map,-18163.1523438,-93931.953125,48.7700614929,-0.021762472097,-0.0045658149123,0.949443303924,0.313150061116
1570512853211263123,8087,1570512853119120000,/map,-18163.7089844,-93931.4765625,48.7843017578,-0.0237537454168,-0.00356725445261,0.950755162054,0.309010770205
1570512853316079085,8088,1570512853219242000,/map,-18164.328125,-93931.0703125,48.752117157,-0.0256945527936,0.000182511632325,0.952170914164,0.304483672576
1570512853408377443,8089,1570512853319566000,/map,-18164.9003906,-93930.6796875,48.7219734192,-0.027426922865,0.000485777417191,0.953364160969,0.300573293061
1570512853526696445,8090,1570512853419721000,/map,-18165.4375,-93930.3125,48.6739006042,-0.0283500582397,-0.000715957121111,0.954624858272,0.296457655613
1570512853592572586,8091,1570512853519958000,/map,-18165.984375,-93929.9140625,48.629650116,-0.0280192145651,-0.00129989861085,0.956018507839,0.291962063544
1570512853715477135,8092,1570512853620206000,/map,-18166.5449219,-93929.5390625,48.6040153503,-0.0270893477895,-0.00207771512676,0.957630395836,0.286715669797
1570512853810936255,8093,1570512853720354000,/map,-18167.140625,-93929.1796875,48.5802116394,-0.0256617478998,-0.0022888752952,0.959046726834,0.282073769596
1570512853910772942,8094,1570512853820731000,/map,-18167.7050781,-93928.8359375,48.5518188477,-0.0247720924542,-0.00209669602956,0.960319884374,0.277790689149
1570512854015850797,8095,1570512853921427000,/map,-18168.2207031,-93928.4921875,48.5370597839,-0.0250623895919,-0.00205653423546,0.961469377078,0.273759537251
1570512854102094955,8096,1570512854021101000,/map,-18168.7421875,-93928.1640625,48.5121498108,-0.0254591561762,-0.00180346366338,0.9625702865,0.269827764384
1570512854224215596,8097,1570512854121366000,/map,-18169.2617188,-93927.8984375,48.4811592102,-0.0257899814085,-0.00109717831441,0.963541758282,0.266309881728
1570512854296216577,8098,1570512854221493000,/map,-18169.7851562,-93927.6015625,48.4647140503,-0.0252253279377,-0.000398293481285,0.964411129001,0.263200870917
1570512854429464072,8099,1570512854321842000,/map,-18170.265625,-93927.3203125,48.4420967102,-0.0241544909137,0.000602491463299,0.965217438969,0.260329585494
1570512854490930515,8100,1570512854421985000,/map,-18170.75,-93927.046875,48.4123001099,-0.0231819853313,0.00105300006246,0.965937532159,0.257732750566
1570512854589779265,8101,1570512854522435000,/map,-18171.2480469,-93926.7578125,48.3871612549,-0.0225098468847,0.00125847348276,0.966626794559,0.255194755193
1570512854723947490,8102,1570512854622483000,/map,-18171.7207031,-93926.4921875,48.3763961792,-0.0217341046341,0.00185742225637,0.967317667004,0.252627610883
1570512854800604413,8103,1570512854722627000,/map,-18172.1738281,-93926.2578125,48.3691520691,-0.0213191267654,0.00316780201441,0.968059823218,0.249791189868
1570512854919884848,8104,1570512854822897000,/map,-18172.6113281,-93926.0,48.344039917,-0.0214302231648,0.00381975408419,0.968721436983,0.247194119153
1570512855014552519,8105,1570512854923124000,/map,-18173.046875,-93925.7734375,48.3273887634,-0.0216329443728,0.00386168989711,0.969225118645,0.245193336892
1570512855115245558,8106,1570512855023744000,/map,-18173.4824219,-93925.5625,48.3030662537,-0.0215282419471,0.00294621136569,0.969705627247,0.243308140274
1570512855223668908,8107,1570512855123625000,/map,-18173.890625,-93925.359375,48.3061103821,-0.0216487450138,0.00255227414622,0.970083752504,0.241789848554
1570512855297621727,8108,1570512855223775000,/map,-18174.2929688,-93925.1640625,48.2930412292,-0.0222616052067,0.00279169791878,0.970308435448,0.240828086932
1570512855401267061,8109,1570512855323913000,/map,-18174.703125,-93924.9765625,48.2629394531,-0.0222389324829,0.00331258433354,0.970331201124,0.240731835849
1570512855515932898,8110,1570512855424259000,/map,-18175.0976562,-93924.7734375,48.2447280884,-0.0216147573598,0.00302531446723,0.970112003613,0.241674057735
1570512855614494576,8111,1570512855524406000,/map,-18175.4472656,-93924.6015625,48.221622467,-0.0212374853405,0.00213865378154,0.969597889796,0.243771055461
1570512855701768786,8112,1570512855624655000,/map,-18175.8066406,-93924.4296875,48.2134933472,-0.0210133851113,0.000796240593034,0.968967354627,0.246292649737
1570512855818098873,8113,1570512855725270000,/map,-18176.1582031,-93924.2890625,48.1980247498,-0.020312405281,-0.000580460100759,0.968085555665,0.2497947681
1570512855916783587,8114,1570512855825051000,/map,-18176.4960938,-93924.0859375,48.1921920776,-0.0193632177444,-0.0014269020739,0.966818425276,0.254725660852
1570512856011898895,8115,1570512855925660000,/map,-18176.84375,-93923.9296875,48.1704978943,-0.0183935934069,-0.00230431663509,0.965255435908,0.260649782843
1570512856115935952,8116,1570512856025546000,/map,-18177.1679688,-93923.78125,48.1493263245,-0.0166612289262,-0.00384969200828,0.963288896484,0.267921789394
1570512856231352109,8117,1570512856125797000,/map,-18177.453125,-93923.6015625,48.1267814636,-0.0151952256417,-0.00615257804758,0.96071440451,0.27705429769
1570512856302652002,8118,1570512856226035000,/map,-18177.7539062,-93923.4375,48.1413993835,-0.0147976839409,-0.0065977421822,0.957965978977,0.286423954078
1570512856416096076,8119,1570512856326179000,/map,-18178.0800781,-93923.25,48.1387748718,-0.0153922970807,-0.00671764945998,0.954736377791,0.29697878594
1570512856511515825,8120,1570512856426534000,/map,-18178.3574219,-93923.109375,48.1359939575,-0.0167935280133,-0.00619510647628,0.950931243108,0.308884070412
1570512856631376140,8121,1570512856526852000,/map,-18178.6601562,-93922.9140625,48.1186256409,-0.0169755893987,-0.0046740830988,0.946947095137,0.320906810964
1570512856714987778,8122,1570512856626826000,/map,-18178.9414062,-93922.6875,48.0958595276,-0.0168243548037,-0.00499274593133,0.942709740094,0.333152156688
1570512856805620990,8123,1570512856727176000,/map,-18179.2558594,-93922.453125,48.0885353088,-0.016593394724,-0.00649788438283,0.93821295529,0.345599316081
1570512856934547422,8124,1570512856827323000,/map,-18179.5917969,-93922.1875,48.1012840271,-0.0180331663038,-0.00917272153112,0.932942041491,0.359457665535
1570512857019606259,8125,1570512856927567000,/map,-18179.8769531,-93921.96875,48.0839958191,-0.0196767665466,-0.0100492560829,0.927180337801,0.373963178008
1570512857134967943,8126,1570512857027819000,/map,-18180.1894531,-93921.6875,48.0111274719,-0.0182140445156,-0.00739944883263,0.92091083674,0.389277185966
1570512857194444847,8127,1570512857127962000,/map,-18180.4824219,-93921.40625,47.9810905457,-0.015560530172,-0.00628612474088,0.914259404616,0.404781540597
1570512857373677426,8128,1570512857233669000,/map,-18180.8320312,-93921.125,47.9925079346,-0.0122898944984,-0.00721973924999,0.905780840221,0.423506674502
1570512857448204176,8129,1570512857328454000,/map,-18181.171875,-93920.75,48.0022277832,-0.0119116786725,-0.0107271517106,0.896769238108,0.442208066085
1570512857512869029,8130,1570512857431811000,/map,-18181.4628906,-93920.3828125,47.9940643311,-0.0122857380481,-0.0133852386479,0.886683734882,0.462019318128
1570512857666875087,8131,1570512857531535000,/map,-18181.7714844,-93919.9609375,47.9740943909,-0.0129550879194,-0.0155336300562,0.87643431627,0.481096415802
1570512857724402586,8132,1570512857631764000,/map,-18182.0390625,-93919.578125,47.9468574524,-0.0123566198104,-0.0109225687421,0.865498735483,0.500639541304
1570512857835912130,8133,1570512857731906000,/map,-18182.3242188,-93919.15625,47.9669494629,-0.0131890542565,-0.00622477517551,0.853505721966,0.520879336885
1570512857910481722,8134,1570512857832161000,/map,-18182.5625,-93918.7109375,47.993522644,-0.0157789320295,-0.00452549286567,0.840615389691,0.541383701114
1570512858037700059,8135,1570512857932421000,/map,-18182.7265625,-93918.1875,47.9720230103,-0.0183002498768,-0.00728974004289,0.827411108116,0.561251119118
1570512858118958984,8136,1570512858032550000,/map,-18182.9375,-93917.703125,47.9488945007,-0.019111391557,-0.00893627719557,0.814077010714,0.580373602337
1570512858230511313,8137,1570512858132895000,/map,-18183.1660156,-93917.1484375,47.922542572,-0.0182167205503,-0.00992431953494,0.800360352387,0.59916021672
1570512858313291296,8138,1570512858233041000,/map,-18183.3417969,-93916.578125,47.9305038452,-0.0193112657931,-0.0127249222091,0.785520151868,0.618403785869
1570512858426013263,8139,1570512858333291000,/map,-18183.4863281,-93916.03125,47.8859710693,-0.0198922181245,-0.0150486901122,0.770431284559,0.637034906702
1570512858514688786,8140,1570512858433537000,/map,-18183.59375,-93915.4375,47.8552856445,-0.017734802434,-0.0143633494999,0.755125306263,0.655183136851
1570512858616114561,8141,1570512858533683000,/map,-18183.6621094,-93914.8515625,47.8479347229,-0.0158067069786,-0.0119232539643,0.740573544367,0.671683563453
1570512858700997313,8142,1570512858634034000,/map,-18183.7070312,-93914.234375,47.8460769653,-0.0149635253632,-0.0112623684599,0.726760948827,0.686635110685
1570512858847896901,8143,1570512858734182000,/map,-18183.7929688,-93913.5546875,47.8612480164,-0.0161039756191,-0.0128008162541,0.713711222737,0.700137908995
1570512858937670409,8144,1570512858834336000,/map,-18183.8613281,-93912.9296875,47.8640632629,-0.0189633121124,-0.0153574212186,0.700074701996,0.713652544333
1570512859040237914,8145,1570512858935300000,/map,-18183.8085938,-93912.296875,47.8162994385,-0.0201090391967,-0.017185350535,0.686679620984,0.726478759769
1570512859141526595,8146,1570512859034822000,/map,-18183.7675781,-93911.6171875,47.776676178,-0.0177633980472,-0.0159496304689,0.672991960295,0.739264426546
1570512859213436176,8147,1570512859135068000,/map,-18183.6582031,-93910.8984375,47.7723808289,-0.0165754691948,-0.0147203692238,0.660487615352,0.750509609877
1570512859316459702,8148,1570512859235318000,/map,-18183.578125,-93910.1796875,47.7996559143,-0.0163479211339,-0.0135441069664,0.64847371729,0.760940957384
1570512859422496472,8149,1570512859335518000,/map,-18183.4863281,-93909.484375,47.7949867249,-0.0162123488272,-0.0132774445454,0.637070435962,0.770520686831
1570512859530835931,8150,1570512859439970000,/map,-18183.3964844,-93908.703125,47.791431427,-0.0153615842028,-0.0126860787141,0.625626221175,0.779868525148
1570512859621767153,8151,1570512859535957000,/map,-18183.2558594,-93907.9765625,47.7817764282,-0.0136351318245,-0.0104834113406,0.614469944797,0.788752729446
1570512859728379450,8152,1570512859636106000,/map,-18183.0605469,-93907.2421875,47.7884521484,-0.0139978203014,-0.00944262840365,0.603537328003,0.797155939263
1570512859829690316,8153,1570512859736452000,/map,-18182.8203125,-93906.46875,47.7739067078,-0.0146873407391,-0.0114436593073,0.593384789709,0.804703557856
1570512859915418069,8154,1570512859837719000,/map,-18182.5546875,-93905.6953125,47.7652740479,-0.0155637852902,-0.0130172093131,0.58413921788,0.811399836692
1570512860056875250,8155,1570512859936847000,/map,-18182.34375,-93904.96875,47.7386779785,-0.0153200232323,-0.0155450658812,0.576719217197,0.816650838689
1570512860174833195,8156,1570512860037094000,/map,-18182.0683594,-93904.171875,47.7653846741,-0.0140817370221,-0.0156269441751,0.569383187374,0.821803072052
1570512860222385772,8157,1570512860137238000,/map,-18181.7519531,-93903.375,47.7673606873,-0.014122770409,-0.0162354443973,0.562764048367,0.826337451388
1570512860334297913,8158,1570512860237587000,/map,-18181.4628906,-93902.59375,47.7827720642,-0.0145829178702,-0.0173303477742,0.556311082231,0.830665382292
1570512860430731443,8159,1570512860339111000,/map,-18181.1347656,-93901.7890625,47.7893867493,-0.0161646561792,-0.0176642657919,0.550331513949,0.834602841092
1570512860539810586,8160,1570512860437988000,/map,-18180.796875,-93901.0078125,47.7952613831,-0.0160057063841,-0.0166869448529,0.544803633634,0.838244811504
1570512860646435036,8161,1570512860538232000,/map,-18180.4453125,-93900.1875,47.7974777222,-0.0139952581428,-0.0149802512777,0.539598898155,0.841672593073
1570512860718510915,8162,1570512860638374000,/map,-18180.0800781,-93899.390625,47.7885169983,-0.0114164382024,-0.0130994754419,0.535433605558,0.844398556797
1570512860818090842,8163,1570512860738725000,/map,-18179.6738281,-93898.5390625,47.7997512817,-0.00954629065174,-0.0127527948422,0.53274213237,0.846127682419
