%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1570518889809678281,85876,1570518889809227943,map,-21620.8572104,-100489.208203,22.661,0.0,0.0,-0.549754250882,0.835326441361
1570518889853569744,85877,1570518889853183984,map,-21620.5352872,-100489.943358,22.661,0.0,0.0,-0.547208833952,0.836996112324
1570518889942790187,85878,1570518889942406892,map,-21619.900501,-100491.402406,22.655,0.0,0.0,-0.548203062363,0.836345265076
1570518890029442622,85879,1570518890028964042,map,-21619.5828817,-100492.132707,22.656,0.0,0.0,-0.548256940399,0.836309946912
1570518890073090863,85880,1570518890072721958,map,-21619.2349816,-100492.922448,22.851,0.0,0.0,-0.546287068371,0.837598017506
1570518890118470359,85881,1570518890116682052,map,-21618.9171385,-100493.654561,22.856,0.0,0.0,-0.548528125243,0.836132104286
1570518890150755358,85882,1570518890150397062,map,-21618.5994925,-100494.386471,22.862,0.0,0.0,-0.548580279227,0.836097887358
1570518890211547876,85883,1570518890211280107,map,-21618.2825181,-100495.119654,22.864,0.0,0.0,-0.549168056848,0.83571193921
1570518890239179954,85884,1570518890238944053,map,-21617.9541221,-100495.861684,22.937,0.0,0.0,-0.54557206855,0.838063910461
1570518890327212112,85885,1570518890326492071,map,-21617.638331,-100496.59407,22.937,0.0,0.0,-0.549571148488,0.835446917972
1570518890371460441,85886,1570518890370543956,map,-21617.3225527,-100497.325476,22.93,0.0,0.0,-0.549373856539,0.835576666591
1570518890417254582,85887,1570518890414721965,map,-21617.0061164,-100498.054998,22.931,0.0,0.0,-0.54866387941,0.836043029652
1570518890459520783,85888,1570518890458662986,map,-21616.7323806,-100498.72065,22.495,0.0,0.0,-0.556629864046,0.830760612001
1570518890504399802,85889,1570518890502578020,map,-21616.4171044,-100499.452425,22.495,0.0,0.0,-0.549692160385,0.835367301737
1570518890546753523,85890,1570518890546353101,map,-21616.1001378,-100500.182668,22.497,0.0,0.0,-0.548559340867,0.836111625052
1570518890591039141,85891,1570518890590075016,map,-21615.7840717,-100500.914556,22.498,0.0,0.0,-0.549335357856,0.835601977384
1570518890635728543,85892,1570518890633943080,map,-21615.4116428,-100501.722658,22.96,0.0,0.0,-0.539186182128,0.842186595121
1570518890724185969,85893,1570518890721724033,map,-21615.0952408,-100502.453954,22.958,0.0,0.0,-0.54905083885,0.835788954437
1570518890765910397,85894,1570518890765681982,map,-21614.7819412,-100503.186297,22.956,0.0,0.0,-0.550761500001,0.834662668458
1570518890810022799,85895,1570518890809777975,map,-21614.4668797,-100503.918995,22.961,0.0,0.0,-0.549986788251,0.835173354909
1570518890853674720,85896,1570518890853456974,map,-21614.1548083,-100504.63109,22.853,0.0,0.0,-0.547087354719,0.837075520074
1570518890898025095,85897,1570518890897495985,map,-21613.8390732,-100505.361738,22.851,0.0,0.0,-0.549236912762,0.835666688136
1570518890941915058,85898,1570518890941370010,map,-21613.5242528,-100506.093641,22.851,0.0,0.0,-0.549938141769,0.83520538805
1570518890986997443,85899,1570518890985348939,map,-21613.2096029,-100506.827003,22.855,0.0,0.0,-0.550322014268,0.834952502009
1570518891073194232,85900,1570518891072963953,map,-21612.8978218,-100507.5398,22.74,0.0,0.0,-0.547381856327,0.836882968738
1570518891119476362,85901,1570518891117507934,map,-21612.5816757,-100508.270264,22.743,0.0,0.0,-0.549000563306,0.835821979545
1570518891151079851,85902,1570518891150821924,map,-21612.2658956,-100509.001281,22.743,0.0,0.0,-0.549292230647,0.835630328166
1570518891196041151,85903,1570518891195554971,map,-21611.9510112,-100509.731945,22.741,0.0,0.0,-0.549650366545,0.83539480161
1570518891239859286,85904,1570518891239643096,map,-21611.6284444,-100510.459078,22.764,0.0,0.0,-0.545204009761,0.838303398383
1570518891329431424,85905,1570518891327071905,map,-21611.3143163,-100511.188316,22.767,0.0,0.0,-0.549718962988,0.835349664351
1570518891329434846,85906,1570518891327467918,map,-21611.0004506,-100511.919292,22.772,0.0,0.0,-0.550206268805,0.835028779006
1570518891415793729,85907,1570518891415277957,map,-21610.6864632,-100512.650231,22.776,0.0,0.0,-0.55013997696,0.83507245539
1570518891459793022,85908,1570518891458928108,map,-21610.3743316,-100513.35641,22.644,0.0,0.0,-0.545769414805,0.837935406737
1570518891504182164,85909,1570518891503051996,map,-21610.0582557,-100514.084617,22.644,0.0,0.0,-0.548562701325,0.8361094203
1570518891548137212,85910,1570518891546602010,map,-21609.7445517,-100514.813356,22.643,0.0,0.0,-0.549819790663,0.835283303912
1570518891592189109,85911,1570518891590900897,map,-21609.4304851,-100515.543038,22.647,0.0,0.0,-0.549840923191,0.835269393181
1570518891634784045,85912,1570518891634430885,map,-21609.1014219,-100516.273477,22.686,0.0,0.0,-0.542796323406,0.839864364822
1570518891722385418,85913,1570518891721992969,map,-21608.7835148,-100517.004887,22.684,0.0,0.0,-0.548350572163,0.836248557553
1570518891723337805,85914,1570518891722368001,map,-21608.4635284,-100517.737431,22.684,0.0,0.0,-0.547589120805,0.83674736616
1570518891812394316,85915,1570518891810024023,map,-21608.1437238,-100518.469715,22.683,0.0,0.0,-0.547621949856,0.83672588106
1570518891854515837,85916,1570518891854249954,map,-21607.8119893,-100519.201602,22.73,0.0,0.0,-0.541834093658,0.840485463854
1570518891899905800,85917,1570518891898533105,map,-21607.4950271,-100519.92787,22.726,0.0,0.0,-0.547726102424,0.836657705829
1570518891942246639,85918,1570518891941946029,map,-21607.1785206,-100520.654082,22.715,0.0,0.0,-0.547934687035,0.836521116735
1570518891995772764,85919,1570518891994009971,map,-21606.8633939,-100521.379071,22.711,0.0,0.0,-0.548345255761,0.836252043636
1570518892030036627,85920,1570518892029786109,map,-21606.5419082,-100522.107476,22.724,0.0,0.0,-0.545995760783,0.837787938089
1570518892117630842,85921,1570518892117433071,map,-21606.2256677,-100522.836978,22.724,0.0,0.0,-0.548754242074,0.835983721017
1570518892151506442,85922,1570518892151264905,map,-21605.9060814,-100523.565379,22.72,0.0,0.0,-0.546909570951,0.837191687251
1570518892198187296,85923,1570518892196659088,map,-21605.5860608,-100524.296517,22.717,0.0,0.0,-0.54727779899,0.83695102051
1570518892240236315,85924,1570518892239881992,map,-21605.2650344,-100525.020041,22.667,0.0,0.0,-0.545174614903,0.838322515065
1570518892284128131,85925,1570518892283655881,map,-21604.9423632,-100525.748467,22.672,0.0,0.0,-0.545429896503,0.838156446017
1570518892328307120,85926,1570518892327987909,map,-21604.6203043,-100526.47876,22.672,0.0,0.0,-0.546120410867,0.837706689023
1570518892372201119,85927,1570518892371938943,map,-21604.2981725,-100527.204024,22.666,0.0,0.0,-0.545013809528,0.838427067444
1570518892415534636,85928,1570518892415332078,map,-21603.9833502,-100527.916624,22.524,0.0,0.0,-0.545842112159,0.837888052543
1570518892503857664,85929,1570518892502780914,map,-21603.6636017,-100528.647262,22.526,0.0,0.0,-0.547303376357,0.836934295048
1570518892547893755,85930,1570518892547669887,map,-21603.3396476,-100529.373066,22.522,0.0,0.0,-0.544250859826,0.838922524181
1570518892591208672,85931,1570518892590980052,map,-21603.0177977,-100530.101935,22.513,0.0,0.0,-0.545918872045,0.837838042312
1570518892635427404,85932,1570518892634880065,map,-21602.7097399,-100530.809157,22.34,0.0,0.0,-0.548020362823,0.836464991456
1570518892681005690,85933,1570518892680305004,map,-21602.3888507,-100531.539465,22.343,0.0,0.0,-0.546685592652,0.837337962107
1570518892722921769,85934,1570518892722728967,map,-21602.0658191,-100532.269889,22.346,0.0,0.0,-0.545681470008,0.837992680928
1570518892768733057,85935,1570518892767429113,map,-21601.7418761,-100533.0005,22.341,0.0,0.0,-0.545284097202,0.838251306792
1570518892810920995,85936,1570518892810748100,map,-21601.4120451,-100533.734491,22.367,0.0,0.0,-0.543192162881,0.839608405261
1570518892899346978,85937,1570518892898371934,map,-21601.0861058,-100534.469174,22.371,0.0,0.0,-0.545193174638,0.838310445079
1570518892942824409,85938,1570518892942473888,map,-21600.760813,-100535.200916,22.367,0.0,0.0,-0.544878078295,0.838515282981
1570518892987866600,85939,1570518892986443042,map,-21600.4335145,-100535.932811,22.36,0.0,0.0,-0.543951830027,0.839116444011
1570518893030637041,85940,1570518893030414104,map,-21600.1759722,-100536.55884,21.53,0.0,0.0,-0.556572676212,0.830798926392
1570518893075164161,85941,1570518893074371099,map,-21599.8493147,-100537.291898,21.522,0.0,0.0,-0.544505831183,0.838757056488
1570518893118781398,85942,1570518893118453979,map,-21599.5225656,-100538.024846,21.524,0.0,0.0,-0.54443860254,0.83880069627
1570518893196119709,85943,1570518893194204092,map,-21599.1962585,-100538.75831,21.522,0.0,0.0,-0.544759300674,0.838592454252
1570518893240144171,85944,1570518893239883899,map,-21598.8681246,-100539.490465,21.502,0.0,0.0,-0.543608650114,0.83933880854
1570518893326440817,85945,1570518893325973987,map,-21598.5444237,-100540.227233,21.496,0.0,0.0,-0.546698134373,0.837329773669
1570518893372559568,85946,1570518893369940996,map,-21598.2184165,-100540.965503,21.494,0.0,0.0,-0.545916187241,0.837839791672
1570518893414029616,85947,1570518893413763046,map,-21597.8938337,-100541.702087,21.491,0.0,0.0,-0.546239848043,0.837628813025
1570518893458133763,85948,1570518893457779884,map,-21597.5677442,-100542.437732,21.479,0.0,0.0,-0.545324761216,0.838224853368
1570518893546608643,85949,1570518893545536994,map,-21596.9146077,-100543.91544,21.479,0.0,0.0,-0.54577229149,0.837933533069
1570518893592260530,85950,1570518893591939926,map,-21596.5863534,-100544.654622,21.472,0.0,0.0,-0.545041822427,0.838408857184
1570518893678515155,85951,1570518893677448034,map,-21596.2565508,-100545.388131,21.448,0.0,0.0,-0.543102774614,0.83966622905
1570518893721490294,85952,1570518893721199989,map,-21595.9280447,-100546.130105,21.446,0.0,0.0,-0.545508333823,0.838105397745
1570518893765532460,85953,1570518893765146970,map,-21595.6004654,-100546.872021,21.444,0.0,0.0,-0.54593405635,0.83782814832
1570518893810204033,85954,1570518893809561014,map,-21595.2724443,-100547.613513,21.442,0.0,0.0,-0.545636712711,0.838021824145
1570518893856595117,85955,1570518893852937936,map,-21594.9433485,-100548.350385,21.427,0.0,0.0,-0.544155187846,0.838984583613
1570518893899105939,85956,1570518893898684024,map,-21594.6155432,-100549.093227,21.426,0.0,0.0,-0.546020182472,0.837772021694
1570518893985775087,85957,1570518893984735965,map,-21594.2870617,-100549.839249,21.42,0.0,0.0,-0.546362261075,0.837548971507
1570518894029220663,85958,1570518894028671026,map,-21593.9597662,-100550.585602,21.417,0.0,0.0,-0.546988204825,0.837140313079
1570518894073096224,85959,1570518894072627067,map,-21593.6315754,-100551.326152,21.403,0.0,0.0,-0.545359158254,0.83820247465
1570518894118682922,85960,1570518894116570949,map,-21593.3053848,-100552.07069,21.402,0.0,0.0,-0.54713399282,0.837045036961
1570518894152547590,85961,1570518894150315999,map,-21592.98005,-100552.817297,21.396,0.0,0.0,-0.547963176365,0.836502455076
1570518894196768159,85962,1570518894195194959,map,-21592.6535313,-100553.564535,21.396,0.0,0.0,-0.547535835084,0.836782235291
1570518894239430890,85963,1570518894238689899,map,-21592.3262897,-100554.308114,21.386,0.0,0.0,-0.546439642834,0.837498487604
1570518894327000968,85964,1570518894326155900,map,-21592.0011593,-100555.057679,21.384,0.0,0.0,-0.548663738988,0.836043121806
1570518894370599806,85965,1570518894370345115,map,-21591.6747498,-100555.806119,21.382,0.0,0.0,-0.547833519932,0.836587374061
1570518894414810774,85966,1570518894414501905,map,-21591.3470681,-100556.556429,21.376,0.0,0.0,-0.547619781726,0.836727300058
1570518894459912422,85967,1570518894458664894,map,-21591.0211423,-100557.649201,20.885,0.0,0.0,-0.597572474982,0.801814902047
1570518894504118594,85968,1570518894502276897,map,-21590.6916088,-100558.40044,20.879,0.0,0.0,-0.546943706843,0.837169386411
1570518894547418324,85969,1570518894546086072,map,-21590.362761,-100559.152472,20.878,0.0,0.0,-0.547426361488,0.836853857462
1570518894590476600,85970,1570518894590039968,map,-21590.0339616,-100559.905743,20.882,0.0,0.0,-0.547701582828,0.836673757308
1570518894634063363,85971,1570518894633817911,map,-21589.7724719,-100560.668154,20.803,0.0,0.0,-0.581194373152,0.81376476983
1570518894723034166,85972,1570518894721470117,map,-21589.4427155,-100561.421612,20.801,0.0,0.0,-0.547293467209,0.836940774936
1570518894766847676,85973,1570518894765964031,map,-21589.112777,-100562.1752,20.795,0.0,0.0,-0.547235089394,0.836978946531
1570518894811741698,85974,1570518894809926986,map,-21588.7837103,-100562.931134,20.793,0.0,0.0,-0.548117703231,0.836401209591
1570518894854703539,85975,1570518894854378938,map,-21588.4655802,-100563.678814,20.781,0.0,0.0,-0.551578619088,0.834122908788
1570518894901087315,85976,1570518894898156881,map,-21588.1384738,-100564.434836,20.78,0.0,0.0,-0.549047681539,0.835791028545
1570518894943094811,85977,1570518894941411018,map,-21587.8082856,-100565.192159,20.777,0.0,0.0,-0.54787791287,0.836558301967
1570518894985898182,85978,1570518894985411882,map,-21587.4777787,-100565.949631,20.77,0.0,0.0,-0.547760065576,0.836635470537
1570518895073117639,85979,1570518895072910070,map,-21587.1444623,-100566.695091,20.774,0.0,0.0,-0.543974639728,0.839101657329
1570518895118696225,85980,1570518895117080926,map,-21586.8158177,-100567.456183,20.773,0.0,0.0,-0.549350783821,0.835591835955
1570518895151699226,85981,1570518895150707006,map,-21586.4866839,-100568.216036,20.77,0.0,0.0,-0.548876530884,0.835903435718
1570518895200167661,85982,1570518895195959091,map,-21586.1572154,-100568.97578,20.765,0.0,0.0,-0.548699443999,0.836019688856
1570518895239627371,85983,1570518895239329099,map,-21585.8277192,-100569.736632,20.746,0.0,0.0,-0.548909083745,0.835882059732
1570518895328157094,85984,1570518895327007055,map,-21585.1696224,-100571.258058,20.735,0.0,0.0,-0.549088306729,0.83576433964
1570518895415053070,85985,1570518895414613008,map,-21584.8393239,-100572.020337,20.742,0.0,0.0,-0.548823746335,0.835938093078
1570518895459663757,85986,1570518895459316015,map,-21584.5054429,-100572.777779,20.737,0.0,0.0,-0.54619039158,0.837661062808
1570518895503877232,85987,1570518895502722978,map,-21584.1738601,-100573.543185,20.734,0.0,0.0,-0.548856327119,0.835916701701
1570518895549445628,85988,1570518895546998977,map,-21583.8413815,-100574.308926,20.727,0.0,0.0,-0.548511384231,0.83614308666
1570518895591466980,85989,1570518895590512990,map,-21583.5086125,-100575.074002,20.727,0.0,0.0,-0.548245197232,0.836317645223
1570518895634607754,85990,1570518895634371995,map,-21583.1694895,-100575.825411,20.734,0.0,0.0,-0.542511788497,0.840048188702
1570518895722181315,85991,1570518895721935033,map,-21582.8382395,-100576.59028,20.728,0.0,0.0,-0.548902416591,0.835886437897
1570518895722795616,85992,1570518895722588062,map,-21582.5052601,-100577.35641,20.727,0.0,0.0,-0.548359104738,0.836242962452
1570518895810183354,85993,1570518895810019969,map,-21582.172079,-100578.120803,20.727,0.0,0.0,-0.547918980944,0.836531404265
1570518895854753449,85994,1570518895854476928,map,-21581.8341145,-100578.880234,20.73,0.0,0.0,-0.544710829376,0.838623939773
1570518895899854372,85995,1570518895898650884,map,-21581.499575,-100579.648586,20.729,0.0,0.0,-0.548087172019,0.836421216773
1570518895943513033,85996,1570518895942328929,map,-21581.1650493,-100580.416347,20.726,0.0,0.0,-0.547975502425,0.83649438058
1570518895985981185,85997,1570518895985802888,map,-21580.8288573,-100581.186368,20.727,0.0,0.0,-0.547664359886,0.836698122928
1570518896031592642,85998,1570518896030216932,map,-21580.4850088,-100581.957368,20.734,0.0,0.0,-0.544377077357,0.838840627085
1570518896119180203,85999,1570518896117851018,map,-21580.1473952,-100582.730331,20.737,0.0,0.0,-0.54760225898,0.836738768051
1570518896153360315,86000,1570518896151604890,map,-21579.8104639,-100583.502646,20.733,0.0,0.0,-0.547783733614,0.836619974174
1570518896196266199,86001,1570518896195772886,map,-21579.4734373,-100584.273241,20.727,0.0,0.0,-0.54739831347,0.836872204348
1570518896246083310,86002,1570518896245261907,map,-21579.1310683,-100585.04666,20.718,0.0,0.0,-0.545535081184,0.838087987742
1570518896283611304,86003,1570518896283344030,map,-21578.7935537,-100585.816591,20.713,0.0,0.0,-0.547043203064,0.837104374604
1570518896328018034,86004,1570518896327455997,map,-21578.4555978,-100586.586282,20.708,0.0,0.0,-0.546794093222,0.837267113661
1570518896372310276,86005,1570518896371898889,map,-21578.1182362,-100587.356712,20.708,0.0,0.0,-0.54721260169,0.836993649051
1570518896415841626,86006,1570518896415146112,map,-21577.7742639,-100588.133388,20.696,0.0,0.0,-0.545462377331,0.838135308239
1570518896503809005,86007,1570518896503501892,map,-21577.4370301,-100588.90648,20.697,0.0,0.0,-0.547800352159,0.836609092811
1570518896551806447,86008,1570518896551208972,map,-21577.0985963,-100589.679797,20.696,0.0,0.0,-0.547299715549,0.836936688979
1570518896591518151,86009,1570518896590899944,map,-21576.7593697,-100590.452024,20.692,0.0,0.0,-0.546722616762,0.837313788445
1570518896635541825,86010,1570518896634972095,map,-21576.415731,-100591.222099,20.692,0.0,0.0,-0.544284984245,0.838900384983
1570518896679281077,86011,1570518896678873062,map,-21576.0771928,-100591.996322,20.691,0.0,0.0,-0.547432262666,0.836849997187
1570518896723146741,86012,1570518896722675085,map,-21575.7383278,-100592.773762,20.69,0.0,0.0,-0.547920515928,0.836530398865
1570518896767678002,86013,1570518896766905069,map,-21575.3984319,-100593.552204,20.687,0.0,0.0,-0.547652001175,0.836706212245
1570518896856314306,86014,1570518896854660034,map,-21575.0541832,-100594.327882,20.689,0.0,0.0,-0.545138014844,0.838346315536
1570518896899888746,86015,1570518896899122953,map,-21574.7144647,-100595.104271,20.685,0.0,0.0,-0.547326713709,0.836919033396
1570518896943187555,86016,1570518896942902088,map,-21574.3737599,-100595.881346,20.683,0.0,0.0,-0.547016803324,0.837121626098
1570518896986818648,86017,1570518896986468076,map,-21574.0327651,-100596.657904,20.677,0.0,0.0,-0.546783248099,0.837274196186
1570518897031384463,86018,1570518897030745029,map,-21573.6896339,-100597.443489,20.658,0.0,0.0,-0.547600184694,0.836740125561
1570518897075459032,86019,1570518897074172973,map,-21573.3482314,-100598.221194,20.651,0.0,0.0,-0.546826607942,0.83724587837
1570518897119758636,86020,1570518897118294000,map,-21573.0060206,-100598.997681,20.65,0.0,0.0,-0.546219709011,0.837641945875
1570518897196355765,86021,1570518897195851087,map,-21572.6618073,-100599.775615,20.648,0.0,0.0,-0.545604668603,0.838042687218
1570518897283198710,86022,1570518897282028913,map,-21572.3181947,-100600.556986,20.644,0.0,0.0,-0.546556785238,0.837422044438
1570518897326302864,86023,1570518897325836896,map,-21571.9758591,-100601.338595,20.649,0.0,0.0,-0.547177111747,0.837016850715
1570518897369935850,86024,1570518897369720935,map,-21571.6341981,-100602.122735,20.651,0.0,0.0,-0.547976098035,0.836493990404
1570518897413991712,86025,1570518897413672924,map,-21571.2895906,-100602.907566,20.652,0.0,0.0,-0.546792203071,0.837268348059
1570518897462994345,86026,1570518897457621097,map,-21570.9465081,-100603.694649,20.65,0.0,0.0,-0.547913919252,0.836534719596
1570518897547649257,86027,1570518897545572996,map,-21570.2636264,-100605.269361,20.644,0.0,0.0,-0.548700410893,0.83601905426
1570518897591240091,86028,1570518897591046094,map,-21569.9214667,-100606.054833,20.638,0.0,0.0,-0.548012747493,0.836469980684
1570518897677627232,86029,1570518897677174091,map,-21569.5815455,-100606.842242,20.629,0.0,0.0,-0.549389763872,0.835566207642
1570518897724020965,86030,1570518897721195936,map,-21569.2384761,-100607.628585,20.621,0.0,0.0,-0.547775693527,0.836625238432
1570518897765711925,86031,1570518897765211105,map,-21568.8960429,-100608.41415,20.612,0.0,0.0,-0.547908510745,0.836538262038
1570518897812404206,86032,1570518897811996936,map,-21568.5530332,-100609.200068,20.605,0.0,0.0,-0.547719380732,0.836662106212
1570518897853313025,86033,1570518897852965116,map,-21567.8863831,-100609.834943,19.736,0.0,0.0,-0.371379944708,0.928480983472
1570518897899768173,86034,1570518897899319887,map,-21567.5412813,-100610.623048,19.73,0.0,0.0,-0.547212281511,0.836993858379
1570518897985065368,86035,1570518897984735012,map,-21567.1954526,-100611.412245,19.726,0.0,0.0,-0.547101729268,0.837066125125
1570518898029532410,86036,1570518898028647899,map,-21566.8481671,-100612.202296,19.724,0.0,0.0,-0.54662072707,0.837380308305
1570518898072936938,86037,1570518898072643995,map,-21566.376753,-100612.938284,19.383,0.0,0.0,-0.479915034895,0.877314971536
1570518898117315601,86038,1570518898116429090,map,-21566.0282764,-100613.73235,19.383,0.0,0.0,-0.546874291482,0.837214733098
1570518898150506587,86039,1570518898150154113,map,-21565.6789195,-100614.526917,19.386,0.0,0.0,-0.546582671235,0.83740514896
1570518898196808465,86040,1570518898194964885,map,-21565.332525,-100615.321107,19.387,0.0,0.0,-0.54781921043,0.836596744366
1570518898240895505,86041,1570518898238784074,map,-21564.9782802,-100616.117923,19.353,0.0,0.0,-0.544867634786,0.838522069216
1570518898326589524,86042,1570518898326289892,map,-21564.6326524,-100616.915144,19.354,0.0,0.0,-0.548740472821,0.835992759232
1570518898370445235,86043,1570518898370202064,map,-21564.2855464,-100617.710593,19.35,0.0,0.0,-0.547747489082,0.836643704455
1570518898415188865,86044,1570518898414793968,map,-21563.9378645,-100618.506709,19.346,0.0,0.0,-0.547621742677,0.836726016655
1570518898458415867,86045,1570518898458214998,map,-21563.6093084,-100619.313115,19.375,0.0,0.0,-0.557979858216,0.829854491959
1570518898505761447,86046,1570518898502788066,map,-21563.2602029,-100620.111323,19.376,0.0,0.0,-0.547397412925,0.836872793394
1570518898546218242,86047,1570518898546020030,map,-21562.9102155,-100620.909349,19.378,0.0,0.0,-0.54697418573,0.837149473001
1570518898591566937,86048,1570518898590050935,map,-21562.5598685,-100621.709557,19.376,0.0,0.0,-0.547236393142,0.83697809411
1570518898636062558,86049,1570518898634135961,map,-21562.5278637,-100622.656568,20.206,0.0,0.0,-0.69506247395,0.718949342657
1570518898722432325,86050,1570518898721718072,map,-21562.1765455,-100623.457352,20.199,0.0,0.0,-0.546920994125,0.837184224759
1570518898766374550,86051,1570518898766028881,map,-21561.8259902,-100624.259521,20.196,0.0,0.0,-0.547520996272,0.836791944656
1570518898810464437,86052,1570518898810064077,map,-21561.4756616,-100625.061171,20.196,0.0,0.0,-0.547521073104,0.836791894384
1570518898853859198,86053,1570518898853549957,map,-21561.1325684,-100625.86371,20.21,0.0,0.0,-0.550865531918,0.834594012526
1570518898897528950,86054,1570518898897358894,map,-21560.7805699,-100626.666085,20.205,0.0,0.0,-0.54692885234,0.837179091042
1570518898941437409,86055,1570518898941247940,map,-21560.4267372,-100627.470443,20.207,0.0,0.0,-0.546508127304,0.837453799795
1570518898987447138,86056,1570518898985466957,map,-21560.0720756,-100628.277706,20.204,0.0,0.0,-0.546703196361,0.837326468642
1570518899074572987,86057,1570518899073116064,map,-21559.8187534,-100629.128361,20.464,0.0,0.0,-0.597741690569,0.801688762149
1570518899117136455,86058,1570518899116930961,map,-21559.464397,-100629.936215,20.465,0.0,0.0,-0.546948585164,0.837166199262
1570518899150878368,86059,1570518899150677919,map,-21559.1080209,-100630.744665,20.461,0.0,0.0,-0.546185566773,0.837664208767
1570518899195471325,86060,1570518899195123910,map,-21558.7516616,-100631.553854,20.456,0.0,0.0,-0.546334172683,0.837567293869
1570518899239252116,86061,1570518899239058017,map,-21558.3961769,-100632.360213,20.452,0.0,0.0,-0.546172335273,0.837672836006
1570518899327287081,86062,1570518899326976060,map,-21557.6796059,-100633.981817,20.445,0.0,0.0,-0.545808365627,0.837910035751
1570518899415409236,86063,1570518899415045022,map,-21557.3221657,-100634.796648,20.441,0.0,0.0,-0.546938566405,0.837172744766
1570518899459511815,86064,1570518899459253072,map,-21556.6613057,-100635.516076,19.848,0.0,0.0,-0.402185135125,0.91555836356
1570518899505727742,86065,1570518899504986047,map,-21556.3046436,-100636.332274,19.846,0.0,0.0,-0.547531216012,0.836785257693
1570518899547279928,86066,1570518899546634912,map,-21555.943154,-100637.15059,19.837,0.0,0.0,-0.545858165604,0.837877594308
1570518899590876879,86067,1570518899590620994,map,-21555.5837271,-100637.967256,19.842,0.0,0.0,-0.546430811535,0.837504249664
1570518899635160006,86068,1570518899634888887,map,-21555.239559,-100638.534862,20.008,0.0,0.0,-0.490671356048,0.871344719588
1570518899723214081,86069,1570518899722228050,map,-21554.5146285,-100640.169058,20.01,0.0,0.0,-0.545209065029,0.838300110587
1570518899813198934,86070,1570518899810266017,map,-21554.155929,-100640.991362,20.012,0.0,0.0,-0.547800771395,0.836608818301
1570518899854977940,86071,1570518899854607105,map,-21553.7597658,-100641.728244,20.035,0.0,0.0,-0.513066378177,0.858348933467
1570518899899500614,86072,1570518899898374080,map,-21553.4031217,-100642.545864,20.061,0.0,0.0,-0.547806293588,0.836605202414
1570518899942476496,86073,1570518899941986083,map,-21553.0403373,-100643.369471,20.062,0.0,0.0,-0.546301918878,0.837588331718
1570518899986267861,86074,1570518899985908985,map,-21552.6727298,-100644.197046,20.047,0.0,0.0,-0.544999722928,0.838436224175
1570518900030924486,86075,1570518900029755115,map,-21552.3840552,-100645.237775,20.979,0.0,0.0,-0.605274474444,0.796016840642
1570518900117680131,86076,1570518900117434978,map,-21552.0151527,-100646.063967,20.963,0.0,0.0,-0.544190855424,0.838961448979
1570518900152001717,86077,1570518900151712894,map,-21551.6493013,-100646.882386,20.941,0.0,0.0,-0.544011657585,0.839077658153
1570518900196609006,86078,1570518900196118116,map,-21551.2833024,-100647.702709,20.926,0.0,0.0,-0.544311766137,0.83888300808
1570518900240048072,86079,1570518900239574909,map,-21550.8843327,-100648.550733,19.526,0.0,0.0,-0.535859415572,0.84430722296
1570518900283660119,86080,1570518900283406019,map,-21550.5201306,-100649.391889,19.53,0.0,0.0,-0.548938569712,0.835862696071
1570518900328735057,86081,1570518900327663898,map,-21550.1503549,-100650.228104,19.533,0.0,0.0,-0.545699007678,0.837981260542
1570518900371398798,86082,1570518900371146917,map,-21549.778307,-100651.054561,19.533,0.0,0.0,-0.54291117074,0.839790128952
1570518900417514651,86083,1570518900416732072,map,-21549.2887932,-100651.862014,19.365,0.0,0.0,-0.49070519085,0.87132566568
1570518900504483769,86084,1570518900503187894,map,-21548.9184116,-100652.692702,19.363,0.0,0.0,-0.544413383856,0.83881706437
1570518900547892775,86085,1570518900547529935,map,-21548.5467581,-100653.518992,19.358,0.0,0.0,-0.543046031411,0.839702928284
1570518900599293537,86086,1570518900591346025,map,-21548.1753141,-100654.350292,19.362,0.0,0.0,-0.54408129244,0.839032506651
1570518900635054160,86087,1570518900634815931,map,-21547.8975151,-100655.0369,18.644,0.0,0.0,-0.558989742595,0.829174570084
1570518900679179502,86088,1570518900678935050,map,-21547.5240222,-100655.869332,18.664,0.0,0.0,-0.543433447491,0.839452254835
1570518900723666395,86089,1570518900723294973,map,-21547.1514566,-100656.701985,18.667,0.0,0.0,-0.543864082581,0.839173319213
1570518900766923617,86090,1570518900766678094,map,-21546.7799025,-100657.531843,18.665,0.0,0.0,-0.543763487013,0.839238506142
1570518900854620358,86091,1570518900854265928,map,-21546.3604831,-100658.497448,19.345,0.0,0.0,-0.548452591092,0.83618165211
1570518900900422991,86092,1570518900899350881,map,-21545.9849343,-100659.328148,19.343,0.0,0.0,-0.542242659411,0.840221933965
1570518900942383538,86093,1570518900942115068,map,-21545.6102273,-100660.161434,19.336,0.0,0.0,-0.543085022765,0.83967771082
1570518900986771987,86094,1570518900986469030,map,-21545.235405,-100660.991022,19.335,0.0,0.0,-0.542336994287,0.84016104684
1570518901030183565,86095,1570518901029987096,map,-21544.8741691,-100662.045327,20.396,0.0,0.0,-0.581321071671,0.813674266296
